"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Estonia","EST","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.5698224505669","32.2284442594921","25.3708058555084","21.2544701997676","23.7595594922254","17.7686515904122","17.9923235011377","16.5145975380526","17.0420378952048","16.781379594299","11.8490413040508","13.4162227737207","10.5559199861265","12.2921498297825","10.7666944421286","7.78275874337354","8.63919265711946","8.2438365198725","7.45733915654252","5.52540059154289","5.20597776396748","5.57287403563157","3.888869084463","3.38615738859542","3.68801331533155","3.19169648243131","5.09184413865092","",
"Ethiopia","ETH","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"European Union","EUU","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.70173473390037","4.75935901281047","4.11965045633569","3.6515625922966","4.02285211638636","3.90485108208505","4.27920044877665","4.09279436897002","3.230394293923","4.41269685180883","4.03603866645489","4.26732933631589","3.4671954905162","2.84964687994001","4.48441160035392","3.26339565642038","3.17281961514472","3.12051906945351","3.41293001959559","3.28204063547939","3.45569926454365","2.75808184097807","1.80417350435896","2.4308343483625","2.27059710748262","2.44660561273569","1.92091447349951","1.36284293456181","2.27816547418177","2.12671558112503","","",
"Fiji","FJI","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.34122498854437","2.36711602419193","0.702735750275824","1.6215339711367","4.81743084119225","3.18948018307616","2.49698092306575","2.94812657894856","2.49569492625222","1.81526501734713","","","","","","","",
"France","FRA","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.01760459207289","1.69530276817034","1.62716902267579","1.65259576713019","1.74467510882173","1.95319950381768","",
"Faroe Islands","FRO","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",
"Gabon","GAB","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8043802159109","1.79463152170159","1.77577228522919","1.53608746432743","1.55879761685583","1.51797771444844","1.41926193452946","1.22925736227188","1.18049003310601","1.18423410984993","1.4007076488368","1.79229957755254","1.69784536437493","1.4874350208882","","","",
"Georgia","GEO","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1098230851989","16.4941672438795","13.919410618107","14.3502436268554","11.1449230063126","9.01323538271524","8.14127935852863","","","","3.86795591609878","","0.26076693642137","3.60591621104957","3.66538971470701","","","",
"Ghana","GHA","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","GIB","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.39946921295936","1.87734024646775","2.06556836474118","2.11355796710507","1.94473836793908","2.0141872456425","2.13665391288172","3.02644814524996","2.44242328315874","2.08763495918147","","1.74293414333242","1.26975253153534","1.59900911740626","1.46053125521061","1.57709999269026","1.59171209979745","1.73127985318747","2.04108389277727","2.35620515905034","2.6549236774881","2.85924752129575","2.40024569444116","1.95395458592193","1.5229691349364","1.2039314668701","1.11303610919422","1.21427782561004","1.35535015761754","1.14774380801942","1.1532839467175","",
"Grenada","GRD","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2401272550626","17.0674353333839","16.9981302056774","26.3311328029491","7.48993539930718","14.9067397096912","5.55915871398128","16.57824933687","7.3227885178676","9.09735994614363","7.23471214889038","14.3890067988057","17.8919682954322","19.5861970727538","26.5834898805515","19.4119930822716","",
"Greenland","GRL","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.90604249959","75.0484584159139","80.3755892548702","77.2189974501814","81.5276759186882","82.1963057753787","73.2650583699172","68.7408832216424","61.049158162487","59.9812583022004","55.7807459116787","54.6341463414634","","55.7148026628289","48.4401426311404","42.5175664986518","30.3383587990134","",
"Guam","GUM","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.4917190910258","34.8108299169628","23.3460529069861","32.271163832631","23.6873060265352","29.3047777541786","25.7156174159019","29.8302340075321","33.056802164295","","31.5336563144192","34.1736955745064","24.1845435038772","22.5064514231494","30.0047549908333","29.8319550801544","",
"High income","HIC","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.919701195213017","0.767886377388511","0.645728261558075","0.522670044549935","0.214994251975106","0.337240520245621","0.673007622117233","0.488321933559528","0.24355922842872","0.455399120897537","0.756518465707926","0.421983024828577","0.389995944042182","0.507155668150743","0.266801925361272","0.942291978003372","0.321779781523229","0.377943672437963","",
"Honduras","HND","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.4618951021216","83.8629872959431","104.137505107748","120.950005719474","141.038496574337","156.488028801313","152.283604673061","135.303338450458","120.691913256718","102.64036297539","101.095263492491","73.5810484099592","70.0768067694696","75.9089043855877","66.1159696739464","",
"Heavily indebted poor countries (HIPC)","HPC","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.04539324295817","13.5556461191207","12.7392713675921","7.14281330907877","4.97714267156863","5.41030813283415","3.77568543331513","3.95801668524087","3.254026684094","3.83755432040854","3.2286306714741","2.50169071378259","1.95723351632432","2.22288389342907","2.17943785664605","1.94468094188961","1.9951110279287","1.80832170614201","2.24150552864954","1.19546355055544","1.43912086984303","1.34828452463099","1.59612673246256","1.21519676466013","0.928430244348181","1.08086597016319","1.185691080046","1.3911958172704","0.799519888307072","0.954766672613021","1.06098544327972","",
"Haiti","HTI","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.877238725574","17.1691755300455","18.5999996211813","17.736259024887","","12.4794021546553","","","",
"Hungary","HUN","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.64280266850699","3.84061779506152","3.84344048611868","3.63967747106576","4.32926014708718","4.00799180170829","3.19586498660637","3.60622361561807","3.58381975837957","3.02889625904818","2.41845965199188","3.48697748778047","2.3986589658424","2.84525334036329","2.52017966173357","1.82890172870706","2.08714004011654","1.91365061660557","2.34178944359294","1.60847888479926","1.63465606730197","2.19313000959867","1.40936050267191","1.77726843691168","1.69601670082673","2.56094842034676","2.58822895041924","2.50712368937948","0.931215042891115","0.716106982043075","0.89163619155651","",
"IBRD only","IBD","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA only","IDX","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.13646700625014","6.00145758647319","5.62534881093123","5.48982824270161","5.16416700637983","5.21161012369748","4.99571048403433","4.84659208679229","4.64045323882454","4.64303277612175","4.41457150398103","4.45197674455779","4.44455313724946","4.4085818361954","4.19820498673227","4.31496789963401","4.0051476099471","3.55199454226195","3.40421032793328","3.37833151114454","3.27272017901544","3.38412190406046","",
"Not classified","INX","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.840440694835777","0.876638814326944","1.11975963687538","0.964809975000071","1.12869619787399","2.05355496943068","1.34553262681405","1.46735709679537","1.72079588621101","1.71760883537985","1.55336223296129","2.31207099836481","2.11211013708216","1.44986874489397","1.23434724261638","2.11818100696848","2.16758304002732","3.10048595479863","1.86640339917416","1.93509185292283","2.11066646404268","1.77731903929982","1.72084944032041","1.88756644839535","","0.998895135120111","1.37662592427525","1.01934764299218","1.21397680801961","1.07330774457587","1.14222821801384","",
"Iran, Islamic Rep.","IRN","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.51566783840174","4.36851645480552","","","","","","","",
"Iraq","IRQ","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.6784592338584","10.9472852680086","14.7039952188349","13.8105128074954","13.5760047850345","16.7013100705321","","","","","","","","",
"Iceland","ISL","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.738437908448468","","","0.719026150981111","","","","","","2.02831528132733","","1.30389146407453","","0.628219625581103","1.23929558438983","1.22771693758287","0","0.608102355788526","0","1.81066481576486","0","0.596086098676093","1.18350198236582","0.587440521647183","0.583413552696829","",
"Israel","ISR","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.35074192223989","4.37839169609137","","","","","4.02132988646557","3.92514777328073","5.18994703910173","5.62381049008384","4.36160764334585","4.05798222540379","3.75702307153714","3.51959794054974","3.19668870408608","2.62639754654063","3.29635499207607","3.18848861791708","3.05399379958179","2.76141066663905","2.40282907005291","2.12528281020284","2.17372951828637","2.01278241076665","2.44239489519928","2.16046700654814","","","",
"Italy","ITA","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.72331495968075","6.15205684647014","4.54012395171883","3.15076129585713","2.92750805055716","2.92654394436159","2.66264823417356","2.46643353339409","2.52813095604362","2.32589995868465","2.0975658651421","1.95342646581425","1.66441742628984","1.86787767073254","","1.67469451121875","1.57219720519845","1.68929777355952","1.63692305777495","1.45749473501872","1.30481141826422","1.33830339407761","1.26752599827358","1.10814770229691","1.11986108806045","1.13312790059958","0.858900766577421","0.827629249231729","0.739509280637937","0.699228659142491","0.574093276569436","",
"Jamaica","JAM","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.60986842396","87.0327119920528","104.378507205249","105.280002085326","109.907827135933","93.1655685246352","72.1416024400083","68.9737135871849","75.4141446544597","63.3218724242691","76.0771211804831","84.4231351248029","102.492278616334","79.5909027598146","82.8027218320444","82.877382979925","",
"Jordan","JOR","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.58317432287376","2.6790609950747","1.87319332632305","2.10611071824046","2.89698872122816","3.30819349526454","","","","2.01732065410895","2.01907134025148","","1.74058786888484","1.83895443632272","",
"Japan","JPN","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.606285063893645","0.554018051662785","0.60097512831224","0.641326670643861","0.715482709030892","0.617466536409099","0.577819233811054","0.637827657716871","0.670596490136382","0.636234606299704","0.555692420540615","0.609345755989757","0.552976380227451","0.603444291241067","0.582323632945949","0.515221405426674","0.468944567286726","0.464104275965939","0.50067889674213","0.402222730503155","0.362627086280706","0.331018674641331","0.301027329825308","0.285399699169584","0.301739639178782","0.231863682703665","0.264344205762454","0.213544093539763","0.249490990091634","0.222759175862074","0.212135288227487","",
"Kazakhstan","KAZ","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8577554543511","17.4841642504971","13.2772911983653","13.6813504383236","12.2174076586116","10.1963390044804","8.35875689045169","7.07578661120128","","7.92043771945262","","","5.00387416178249","",
"Kenya","KEN","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.68495505984209","6.93701604666881","7.0760161817947","8.14788916523902","4.4333264901362","4.51719908238077","5.27723702732565","",
"Kyrgyz Republic","KGZ","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5500160913314","12.9516268953973","13.4346978589057","13.1249287892092","13.2130227552276","15.3036968961718","14.0599006906286","12.3876203264489","12.6929569858766","10.9196300065366","","","","","","","","5.58330884513664","4.96966102102487","3.49727244256439","2.97465040111301","",
"Cambodia","KHM","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.74537191469862","0.861183585202952","0.673900553050363","0.725587442889072","0.695043717857173","0.634205795630941","0.574306443901922","0.593092431933767","0.538023085634912","0.638981270601789","",
"Kuwait","KWT","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.88141887204235","2.46023453723373","1.86501053730954","2.79324207310129","3.20862478341783","1.74768027807535","2.2643139832404","2.71696402970856","2.61973412973251","2.62836875704441","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2745320727444","10.1797452155197","15.8032353532741","11.3662195953626","9.83353234529747","18.0430256766135","15.0674611327991","10.8074517379733","15.9872102318145","18.4137840326187","26.7113869481195","","45.2530433008324","43.0525450332611","41.7258169370994","","","","","38.8462264930527","44.9356894418637","44.7607796686125","37.5647245797272","32.032948175266","38.7217274445938","26.0738456655066","31.5831030398737","50.495416138335","36.8385800401875","51.0991879672521","51.9785008073257","",
"Latin America & Caribbean","LCN","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0","0","","0","0","0","0","","","",
"Sri Lanka","LKA","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9026735264458","9.12148587376047","6.03062157059076","5.51990936450101","5.07416469452474","4.73250822936156","4.26444033654405","3.73102412047556","3.95323559485423","3.92785543523149","4.03065692156469","4.81755113029228","","",
"Lower middle income","LMC","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2172248247301","19.8919187746954","20.4419860389665","17.0076373573303","16.391458140475","13.163432295212","13.1454441631977","16.3586574635513","16.2465445683942","13.8886327927251","15.106331477523","13.5377168418096","17.5080282677415","13.9068437340855","13.5948225610391","14.6272051185781","12.8778237025935","10.0142285497311","10.2238313984439","10.6391638331265","9.97178274520289","7.75201735281771","9.11018659587879","8.03334061589445","5.63517997165657","5.79413664273817","5.64052466280238","5.71434467181011","",
"Luxembourg","LUX","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.983327679199178","","","","","2.3054436134601","","","0.448818932977869","","2.17417772598403","1.70335987735809","","2.03067125869127","1.98179130152162","1.54758634564567","0","0","0.720113489886006","","","","","0.964289158175565","0.315868939659556","",
"Latvia","LVA","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.48317678388788","2.77623838918378","2.96212872146347","4.10172530247619","3.8640132303813","4.90972247793693","4.62286446212408","2.61974513296915","3.22084901580056","",
"Macao SAR, China","MAC","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.81010439686047","","","","","","","","","","","","","","0.405994096845832","0.792848506471626","0.774224517367792","0.377993233921113","1.10748921120927","0","0","0","0.340095566854286","0","0.329683734393596","0.649971076287105","","",
"St. Martin (French part)","MAF","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.40852431834921","","","1.9919903711937","2.17770923226331","1.74910309715931","1.94513564380117","2.80865269504585","3.67292948377826","2.46235920202101","2.81875987498634","2.04183167150619","",
"Monaco","MCO","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","","","","","","",
"Moldova","MDA","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.25480872795023","17.8536812494459","13.1344286996913","14.2825075291476","14.8596366398951","13.928311679494","15.0149579580871","13.9760149506684","14.4793709764732","15.5467561302525","14.5101813498078","13.723357418216","10.5978863973559","9.25443344158015","9.83939694536926","9.36089260640466","7.52171200222925","7.343605264504","8.88873989667729","8.29734423899609","6.57559384238964","8.46786699531513","8.16527746378317","7.35303879647095","7.2587228634946","7.78301766028152","5.38834854301621","6.43171194163093","4.69593074379415","3.46799326898739","",
"Madagascar","MDG","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4740185800042","4.84533014003004","9.44708492277823","","","","",
